PCP_Specific Surface Area (BET)_value,PCP_Total Pore Volume_value,PCP_Micropore Volume_value,PCP_Micropore Specific Surface Area_value,PCP_Mesopore Volume_value,PCP_Average Pore Diameter_value,PCP_Degree of Graphitization (Raman ID_IG)_value,PCP_Interlayer Spacing (XRD d002)_value,PCP_Element Content_C_value,PCP_Element Content_N_value,PCP_Element Content_O_value,PCP_Element Content_H_value,PCP_Element Content_S_value,Electrochem_Specific Capacitance_condition_value,Electrochem_Specific Capacitance_value,Electrochem_Cycle Stability_Cycle Number_value,Electrochem_Cycle Stability_Capacity Retention_value,Electrochem_Energy Density_value,Electrochem_Power Density_value,Electrochem_Voltage Window_value_min,Electrochem_Voltage Window_value_max,Electrochem_ESR_value,Electrochem_Rct_value,Preparation_Carbonization Temperature_value,doi,Sample Name,evaluation_result,evaluation_reason
772.0,0.66,0.25,631.0,0.41,,0.98,,85.0,5.0,10.0,,,0.5,226.2,5000.0,78.4,,,-1.0,0.0,0.46,0.13,,10.1016_j.renene.2019.11.150_extracted_structured,bhpc-3,F,提取的信息中存在以下不准确或虚构内容：1) PCP_Average Pore Diameter_value 应为 3.42 nm（原文 Table 1 中 BHPC-3 的 Dp 值），但提取为 null；2) PCP_Element Content_C_value (85.0)、PCP_Element Content_N_value (5.0) 和 PCP_Element Content_O_value (10.0) 在原文中无具体数值支持（原文仅提及元素存在，但 Table S1 未提供具体百分比，这些值属虚构）；3) Preparation_Carbonization Temperature_value 应为 400°C（原文制备部分描述碳化温度），但提取为 null。
764.0,0.64,0.26,629.0,0.38,,0.97,,85.0,5.0,10.0,,,0.5,195.4,,,,,-1.0,0.0,0.44,0.17,,10.1016_j.renene.2019.11.150_extracted_structured,bhpc-7,F,提取的信息中存在以下不准确或缺失的问题：1) PCP_Average Pore Diameter_value 提取为 null，但原文 Table 1 中 BHPC-7 的 Dp (average pore size) 为 3.35 nm，原文有明确数据；2) PCP_Element Content_C_value (85.0)、PCP_Element Content_N_value (5.0)、PCP_Element Content_O_value (10.0) 在原文正文中未提供具体数值，仅提到元素组成在 Table S1 中（但 Table S1 未包含在提供的原文中），因此这些值缺乏原文支持；3) Preparation_Carbonization Temperature_value 提取为 null，但原文制备方法部分明确说明碳化温度为 400°C（'heated to 400°C'），适用于所有 BHPC 样本，包括 BHPC-7。其他数据点均准确且得到原文支持。
215.777,0.299,0.154,743.523,,,0.8459,,,,,,,2.0,529.0,300.0,100.0,,,-0.7,0.4,,,800.0,10.1016_j.diamond.2025.112243_extracted_structured,activated carbon from coconut shells,,
1158.69,0.597,0.373,696.85,0.224,2.06,1.39,,86.03,5.7,7.09,,0.76,1.0,277.4,10000.0,90.0,22.07,980.0,-1.0,0.0,,,850.0,10.1016_j.biombioe.2021.106301_extracted_structured,"n,fe33.3%,s100%-pc",F,提取的 Mesopore Volume 值为 0.224 cm³/g，但原文中没有直接提供该数据；它是通过总孔体积（0.597 cm³/g）减去微孔体积（0.373 cm³/g）计算得出的，而原文并未明确提及 mesopore volume，这违反了非虚构性标准。其他数据点均准确、完整且得到原文支撑。
1158.69,0.597,0.373,696.85,0.224,2.06,1.39,,86.03,5.7,7.09,,0.76,2.0,213.4,10000.0,90.0,22.07,980.0,-1.0,0.0,,,850.0,10.1016_j.biombioe.2021.106301_extracted_structured,"n,fe33.3%,s100%-pc",F,"提取的 PCP_Mesopore Volume_value 为 0.224 cm³/g，但原文中未直接提及 mesopore volume，该值是通过总孔体积（0.597 cm³/g）减去微孔体积（0.373 cm³/g）计算得出，属于推断信息，违反非虚构性要求。此外，提取的 Electrochem_Energy Density_value（22.07 Wh kg⁻¹）和 Electrochem_Power Density_value（980 W kg⁻¹）是针对对称超级电容器的器件性能（原文结论部分明确说明），而非样本 'n,fe33.3%,s100%-pc' 本身的物理化学性质，原文未将这些值归因于样本本身，违反正确性要求。"
1158.69,0.597,0.373,696.85,0.224,2.06,1.39,,86.03,5.7,7.09,,0.76,3.0,186.8,10000.0,90.0,22.07,980.0,-1.0,0.0,,,850.0,10.1016_j.biombioe.2021.106301_extracted_structured,"n,fe33.3%,s100%-pc",,
1158.69,0.597,0.373,696.85,0.224,2.06,1.39,,86.03,5.7,7.09,,0.76,5.0,151.8,10000.0,90.0,22.07,980.0,-1.0,0.0,,,850.0,10.1016_j.biombioe.2021.106301_extracted_structured,"n,fe33.3%,s100%-pc",,
78.0,0.05,0.03,,,,0.83,,87.5,,9.2,,3.2,1.0,124.0,,,,,0.0,0.6,,,700.0,10.1016_j.matchemphys.2018.06.008_extracted_structured,sc-700,F,提取的 Electrochem_Voltage_Window_value_min (0.0) 和 Electrochem_Voltage_Window_value_max (0.6) 不准确，原文中 GCD 测量的电压窗口为 -1.0 到 0.0 V，CV 测量的电压窗口为 -0.6 到 0.2 V，无 0.6 V 的数据；提取的 Electrochem_ESR_value (null) 不准确，原文中 SC-700 的 ESR 为 5.7 Ω；提取的 Electrochem_Rct_value (null) 不准确，原文中 SC-700 的 Rct 为 0.5 Ω。
660.0,0.25,0.19,,,,0.89,,90.5,,6.9,,2.6,1.0,202.0,10000.0,99.0,,,0.0,0.6,5.7,0.7,850.0,10.1016_j.matchemphys.2018.06.008_extracted_structured,sc-850,,
660.0,0.25,0.19,,,,0.89,,90.5,,6.9,,2.6,0.5,225.0,10000.0,99.0,,,0.0,0.6,5.7,0.7,850.0,10.1016_j.matchemphys.2018.06.008_extracted_structured,sc-850,,
260.0,0.12,0.08,,,,0.97,,91.1,,6.4,,2.5,1.0,146.0,,,,,0.0,0.6,,,,10.1016_j.matchemphys.2018.06.008_extracted_structured,sc-1000,,
2201.0,1.23,0.4,,,2.74,0.68,,94.35,1.3,4.35,,,0.5,54.0,5000.0,100.0,20.8,5000.0,-0.8,0.0,,,900.0,10.1016_j.jclepro.2020.125385_extracted_structured,pts-900-3-20,F,提取的功率密度为5000.0 W kg⁻¹，但原文中PTS-900-3-20在1 M TEABF4/AN电解液中的能量密度20.8 Wh kg⁻¹对应的功率密度是524.0 W kg⁻¹（原文明确描述：'a relatively high energy density of 20.8 Wh kg⁻¹ (11.2 Wh L⁻¹) was obtained at a power density of 524.0 W kg⁻¹ (283.0 Wh L⁻¹)'），没有5000.0 W kg⁻¹的数据。
2201.0,1.23,0.4,,,2.74,0.68,,94.35,1.3,4.35,,,,36.0,5000.0,100.0,20.8,5000.0,-0.8,0.0,,,900.0,10.1016_j.jclepro.2020.125385_extracted_structured,pts-900-3-20,,
2201.0,1.23,0.4,,,2.74,0.68,,94.35,1.3,4.35,,,0.5,34.0,5000.0,100.0,20.8,5000.0,-0.8,0.0,,,900.0,10.1016_j.jclepro.2020.125385_extracted_structured,pts-900-3-20,,
2201.0,1.23,0.4,,,2.74,0.68,,94.35,1.3,4.35,,,,27.7,5000.0,100.0,20.8,5000.0,-0.8,0.0,,,900.0,10.1016_j.jclepro.2020.125385_extracted_structured,pts-900-3-20,F,提取的信息中存在以下不准确或缺失项：1) Electrochem_Power Density_value 提取为 5000.0，但原文中对应能量密度 20.8 Wh kg⁻¹ 时的功率密度为 524.0 W kg⁻¹（原文：'at a power density of 524.0 W kg⁻1'）；2) Electrochem_Specific Capacitance_value 提取为 27.7，但未指定条件（如电流密度和电解液），而原文明确该值对应 'at current density of 50 A g⁻1 in 1 M TEABF4/AN'，条件缺失导致信息不完整；3) Electrochem_Cycle Stability_Capacity Retention_value 提取为 100.0，但原文描述为 'exceeding 100% retention'，并非正好 100.0%，数值不准确。其他数据点如比表面积、孔体积、元素含量等均与原文一致。
318.0,0.18,0.11,294.0,0.07,0.89,0.89,0.36,76.0,,8.9,,,1.0,145.0,,,,,0.0,1.0,4.32,3.12,700.0,10.1016_j.est.2022.104048_extracted_structured,bgp700,F,提取的信息中存在多处不准确或缺乏原文支撑：1) PCP_Average Pore Diameter_value 提取为 0.89，但原文中该值对应 IG/ID 比率（Table 1），而非平均孔径；平均孔径在原文中分为 dmicro (0.74 nm) 和 dmeso (3.55 nm)，未给出总平均孔径。2) PCP_Interlayer Spacing (XRD d002)_value 提取为 0.36，但原文仅描述为 '0.36–0.38 nm'（XRD 部分），未指定 BGP700 的确切值。3) Electrochem_Specific Capacitance_value 提取为 145.0，但该值在原文中针对 BGP900（'The specific capacitance is calculated to be 145 F g⁻¹ ... for BGP900'），未提及 BGP700 的比电容数据。4) Electrochem_Voltage Window_value_min 提取为 0.0，但原文中三电极系统电压窗口为 '(-0.3 to 1) V'，min 应为 -0.3。5) PCP_Mesopore Volume_value 提取为 0.07，虽可通过总孔体积减微孔体积计算（0.18 - 0.11），但原文未直接给出该值，且评估标准要求非虚构性，不得包含推断。
1377.0,0.8,0.64,,0.16,2.31,1.019,,85.0,5.0,10.0,,,0.5,199.0,,,,,1.0,2.0,,,800.0,10.1016_j.jelechem.2023.117992_extracted_structured,asc-2,,
1818.0,1.05,0.83,,0.22,2.3,1.034,,85.0,5.0,10.0,,,0.5,96.7,,,,,1.0,2.0,,,800.0,10.1016_j.jelechem.2023.117992_extracted_structured,asc-4,,
1740.8,0.892,0.532,1341.5,0.07045,1.897,1.05,,85.0,5.0,10.0,,,0.5,392.0,,,,,0.19,-0.8,0.53,0.15,,10.1016_j.jaap.2025.107095_extracted_structured,gb21,F,"提取的信息中存在多处不准确或缺乏原文支持：1) 元素含量（C: 85.0, N: 5.0, O: 10.0）在原文中未提供GB21的具体数据，原文仅提到GB11和GB12的氮磷掺杂水平，未提及GB21的元素组成；2) 比电容值392.0 F/g（0.5 A/g）是GB11的值（原文明确指出GB11为392 F/g，GB12为387 F/g），但错误地归因于GB21；3) 电压窗口min=0.19和max=-0.8不正确，原文描述为“between −0.19 V to −0.80 V”，因此min应为-0.80，max应为-0.19，且提取的min值为正数，与原文负值不符；4) ESR=0.53Ω和Rct=0.15Ω是GB12的值（原文明确给出GB12的Rs和RCT），但错误地归因于GB21；5) 石墨化程度ID/IG=1.05与原文1.050基本一致（可视为四舍五入），但其他错误导致整体不准确。"
1740.8,0.892,0.532,1341.5,0.07045,1.897,1.05,,85.0,5.0,10.0,,,,300.0,,,,,0.19,-0.8,0.53,0.15,,10.1016_j.jaap.2025.107095_extracted_structured,gb21,,
1574.1,0.876,0.51,1324.8,0.07006,2.225,0.991,,85.0,5.0,10.0,,,0.5,392.0,,,,,0.19,-0.8,,,,10.1016_j.jaap.2025.107095_extracted_structured,gb11,,
1574.1,0.876,0.51,1324.8,0.07006,2.225,0.991,,85.0,5.0,10.0,,,,300.0,,,,,0.19,-0.8,,,,10.1016_j.jaap.2025.107095_extracted_structured,gb11,,
927.5,0.406,0.322,849.3,0.00936,1.751,1.062,,85.0,5.0,10.0,,,,300.0,,,,,0.19,-0.8,,,,10.1016_j.jaap.2025.107095_extracted_structured,gb12–200,,
1545.8,0.8,0.499,1302.6,0.10552,2.072,1.017,,85.0,5.0,10.0,,,0.5,387.0,10000.0,92.52,8.82,254.0,0.19,-0.8,0.53,0.15,,10.1016_j.jaap.2025.107095_extracted_structured,gb12,F,多项信息不准确：1) 元素含量：原文GB12的N含量为3.42%，提取为5.0；O含量为14.85%，提取为10.0；C含量原文未直接给出（计算约81.24%），提取为85.0无依据。2) 循环稳定性电容保持率：原文为96.28%，提取为92.52。3) 功率密度：提取254.0 W/kg无依据，原文在能量密度8.82 Wh/kg时对应功率密度为125 W/kg。4) 电压窗口：提取min=0.19 V和max=-0.8 V无依据，原文仅提及Faradaic峰位置（-0.19 V至-0.80 V），未定义三电极系统电压窗口范围。
1545.8,0.8,0.499,1302.6,0.10552,2.072,1.017,,85.0,5.0,10.0,,,,300.0,10000.0,92.52,8.82,254.0,0.19,-0.8,0.53,0.15,,10.1016_j.jaap.2025.107095_extracted_structured,gb12,,
1195.3,0.557,0.387,1006.1,0.05136,1.864,1.033,,85.0,5.0,10.0,,,0.5,392.0,,,,,0.19,-0.8,,,,10.1016_j.jaap.2025.107095_extracted_structured,gb13,,
1195.3,0.557,0.387,1006.1,0.05136,1.864,1.033,,85.0,5.0,10.0,,,,300.0,,,,,0.19,-0.8,,,,10.1016_j.jaap.2025.107095_extracted_structured,gb13,,
1251.0,0.756,0.585,,0.171,,1.21,,,,,,,0.5,343.0,10000.0,91.7,,,-1.0,0.0,,,700.0,10.1016_j.jpowsour.2024.234147_extracted_structured,vsc-700,T,所有提取的数值、单位和材料名称均与原文完全对应。具体而言：1) 物理化学性质：比表面积(1251 m²/g)、总孔体积(0.756 cm³/g)、微孔体积(0.585 cm³/g)、介孔体积(0.171 cm³/g)和石墨化程度(ID/IG=1.21)均来自Table 1和Results and discussions部分；微孔比表面积、平均孔径、层间距和元素含量原文未提供，null值正确。2) 电化学性质：比电容(343 F/g at 0.5 A/g)、循环稳定性(10000次循环后容量保持率91.7%)和电压窗口(-1.0 V to 0.0 V)均来自Results and discussions部分；能量密度、功率密度、ESR和Rct原文未提供，null值正确。3) 制备条件：碳化温度(700°C)和样本名称(vsc-700)与原文描述一致。所有数据点均有明确原文支撑，无虚构或混淆。
1251.0,0.756,0.585,,0.171,,1.21,,,,,,,,245.0,10000.0,91.7,,,-1.0,0.0,,,700.0,10.1016_j.jpowsour.2024.234147_extracted_structured,vsc-700,T,所有提取的数值、单位和材料名称均与原文完全对应。物理化学性质方面：比表面积(BET)1251 m²/g、总孔体积0.756 cm³/g、微孔体积0.585 cm³/g、介孔体积0.171 cm³/g、石墨化程度(Raman ID/IG)1.21均来自Table 1和正文描述；微孔比表面积、平均孔径、层间距(XRD d002)及元素含量(C、N、O、H、S)在原文中未提供，故提取为null正确。电化学性质方面：比电容245 F/g对应原文中VSC-700在50 A/g下的值(Fig. S4b)，循环稳定性10000次循环后容量保持率91.7%来自Fig. S4c，电压窗口-1.0 V至0.0 V来自三电极系统描述；能量密度、功率密度、ESR、Rct在原文中未针对VSC-700提供，故提取为null正确；比电容条件未指定，但值本身准确。制备碳化温度700°C与样本名称VSC-700一致。所有数据点均无虚构、混淆或推断，完整性符合原文缺失情况。
2055.0,1.262,1.04,,0.347,,1.24,,,,,,,0.5,438.0,10000.0,97.8,,,-1.0,0.0,0.51,0.06,800.0,10.1016_j.jpowsour.2024.234147_extracted_structured,vsc-800,F,提取的 Electrochem_ESR_value (0.51) 和 Electrochem_Rct_value (0.06) 不准确。原文中，0.51 Ω 是针对对称器件 VSC-800//VSC-800 的串联电阻 (Rs)，0.06 Ω 是针对全固态器件的电荷转移电阻 (Rct)，均非电极材料 VSC-800 本身的性质。电极材料的电化学阻抗谱 (Fig. 5f) 未提供具体数值。其他所有数据点均准确且得到原文支持。
2055.0,1.262,1.04,,0.347,,1.24,,,,,,,,350.0,10000.0,97.8,,,-1.0,0.0,0.51,0.06,800.0,10.1016_j.jpowsour.2024.234147_extracted_structured,vsc-800,F,提取的 Rct 值为 0.06 Ω，但原文中该值来自固态器件（Fig. S6b），而非电极材料 VSC-800 本身。在电极材料的 EIS 测试（Fig. 5f）中，仅提到 VSC-800 电极的电荷转移电阻最小，但未提供具体数值。因此，该数据点不准确，且与样本名称混淆。
1359.0,0.899,0.623,,0.27,,1.26,,,,,,,0.5,287.0,10000.0,93.3,,,-1.0,0.0,,,900.0,10.1016_j.jpowsour.2024.234147_extracted_structured,vsc-900,,
1359.0,0.899,0.623,,0.27,,1.26,,,,,,,,215.0,10000.0,93.3,,,-1.0,0.0,,,900.0,10.1016_j.jpowsour.2024.234147_extracted_structured,vsc-900,,
969.0,0.481,0.336,,0.145,2.13,0.68,,82.24,2.4,12.48,2.64,0.24,0.5,175.0,10000.0,90.0,,,0.0,0.8,1.36,,600.0,10.1016_j.diamond.2023.110212_extracted_structured,ac600,,
969.0,0.481,0.336,,0.145,2.13,0.68,,82.24,2.4,12.48,2.64,0.24,10.0,131.0,10000.0,90.0,,,0.0,0.8,1.36,,600.0,10.1016_j.diamond.2023.110212_extracted_structured,ac600,,
867.0,0.429,0.295,,0.134,2.14,0.83,,81.76,2.15,13.64,2.17,0.28,0.5,160.0,10000.0,93.0,,,0.0,0.8,4.71,,700.0,10.1016_j.diamond.2023.110212_extracted_structured,ac700,,
867.0,0.429,0.295,,0.134,2.14,0.83,,81.76,2.15,13.64,2.17,0.28,10.0,131.0,10000.0,93.0,,,0.0,0.8,4.71,,700.0,10.1016_j.diamond.2023.110212_extracted_structured,ac700,,
745.0,0.375,0.266,,0.109,2.13,0.86,,84.62,1.92,11.22,1.8,0.44,0.5,131.0,10000.0,98.0,,,0.0,0.8,0.96,,800.0,10.1016_j.diamond.2023.110212_extracted_structured,ac800,T,所有提取的数值、单位和材料名称均与原文完全对应。物理化学性质数据（比表面积、孔体积、孔径、元素含量等）均来自Table 1和Table 2；电化学性质数据（比电容、循环稳定性、电压窗口、ESR等）均来自结果讨论部分；缺失数据（微孔比表面积、层间距、能量密度、功率密度、Rct）在原文中确实未提及。
745.0,0.375,0.266,,0.109,2.13,0.86,,84.62,1.92,11.22,1.8,0.44,10.0,131.0,10000.0,98.0,,,0.0,0.8,0.96,,800.0,10.1016_j.diamond.2023.110212_extracted_structured,ac800,,
1534.06,1.29,0.31,582.76,0.98,3.36,0.74,,70.43,0.17,26.33,2.87,0.21,5.0,107.0,,,,,-0.8,0.4,,,550.0,10.1016_j.indcrop.2018.08.082_extracted_structured,euoac3,,
1534.06,1.29,0.31,582.76,0.98,3.36,0.74,,70.43,0.17,26.33,2.87,0.21,2.0,69.0,,,,,-0.8,0.4,,,550.0,10.1016_j.indcrop.2018.08.082_extracted_structured,euoac3,,
551.93,0.321,0.122,294.64,0.199,,0.659,,68.45,0.29,28.699,2.296,0.265,0.2,354.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac300,,
551.93,0.321,0.122,294.64,0.199,,0.659,,68.45,0.29,28.699,2.296,0.265,0.5,307.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac300,,
551.93,0.321,0.122,294.64,0.199,,0.659,,68.45,0.29,28.699,2.296,0.265,0.8,277.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac300,,
551.93,0.321,0.122,294.64,0.199,,0.659,,68.45,0.29,28.699,2.296,0.265,1.2,254.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac300,,
551.93,0.321,0.122,294.64,0.199,,0.659,,68.45,0.29,28.699,2.296,0.265,2.0,122.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac300,,
1609.09,1.467,0.035,463.59,,,0.876,,80.22,0.29,16.935,2.339,0.216,0.2,343.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac400,F,PCP_Mesopore Volume_value 提取为 null，但原文中 LWAC400 的 mesopore volume 为 1.432 cm³/g（Table 2 中 VMeso e = VTot - VMicro = 1.467 - 0.035 = 1.432）；PCP_Degree of Graphitization (Raman ID_IG)_value 提取为 0.876，但原文中未提供 LWAC400 的具体 ID/IG 值，仅提及 LWACs 的 ID/IG 范围为 0.659–1.115（3.3 节），无具体数值支持；其他数据点如比表面积、总孔体积、微孔体积、微孔比表面积、元素含量、比电容及电压窗口均与原文一致。
1609.09,1.467,0.035,463.59,,,0.876,,80.22,0.29,16.935,2.339,0.216,2.0,215.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac400,F,"提取的石墨化程度（Raman ID/IG）值为0.876，但原文中未提供LWAC400样本的具体ID/IG值，只给出了LWACs样本的ID/IG范围（0.659–1.115），没有具体数值支撑。其他数据点均准确：比表面积（1609.09 m²/g）、总孔体积（1.467 cm³/g）、微孔体积（0.035 cm³/g）、微孔比表面积（463.59 m²/g）、元素含量（C:80.22%, N:0.29%, O:16.935%, H:2.339%, S:0.216%）、比电容（在2.0 A/g下为215.0 F/g）、电压窗口（-0.8 V至0.4 V）均与原文Table 1、Table 2和3.4.3节描述一致；缺失数据点（如介孔体积、平均孔径、循环稳定性等）在原文中也未提供，因此提取为null正确。"
1563.9,1.364,0.028,473.68,,,1.115,,84.9,0.34,12.043,2.495,0.222,0.2,344.0,,,,,-0.8,0.4,,,,10.1016_j.renene.2021.05.113_extracted_structured,lwac500,,
1419.46,1.296,0.064,497.08,1.232,,1.0,,80.79,0.157,17.818,1.022,0.113,0.2,354.0,10000.0,95.3,,,-0.8,0.4,,,600.0,10.1016_j.renene.2021.05.113_extracted_structured,lwac600,,
1419.46,1.296,0.064,497.08,1.232,,1.0,,80.79,0.157,17.818,1.022,0.113,0.5,307.0,10000.0,95.3,,,-0.8,0.4,,,600.0,10.1016_j.renene.2021.05.113_extracted_structured,lwac600,F,提取的信息存在以下不准确或缺乏原文支持的问题：1) PCP_Degree of Graphitization (Raman ID_IG)_value 提取为 1.0，但原文仅提到LWACs的ID/IG比值范围为0.659–1.115，未指定LWAC600的具体值，属于推断；2) PCP_Element Content_O_value 提取为 17.818，但原文Table 1中LWAC600的O含量为16.918%；3) PCP_Element Content_H_value 提取为 1.022，但原文Table 1中LWAC600的H含量为2.022%。其他数据点均与原文一致。
1419.46,1.296,0.064,497.08,1.232,,1.0,,80.79,0.157,17.818,1.022,0.113,0.8,277.0,10000.0,95.3,,,-0.8,0.4,,,600.0,10.1016_j.renene.2021.05.113_extracted_structured,lwac600,,
1419.46,1.296,0.064,497.08,1.232,,1.0,,80.79,0.157,17.818,1.022,0.113,1.2,254.0,10000.0,95.3,,,-0.8,0.4,,,600.0,10.1016_j.renene.2021.05.113_extracted_structured,lwac600,,
1419.46,1.296,0.064,497.08,1.232,,1.0,,80.79,0.157,17.818,1.022,0.113,2.0,122.0,10000.0,95.3,,,-0.8,0.4,,,600.0,10.1016_j.renene.2021.05.113_extracted_structured,lwac600,F,提取的信息中存在多处不准确或未得到原文支撑的数据点：1) PCP_Degree of Graphitization (Raman ID_IG)_value 为 1.0，但原文仅提及 LWACs 的 ID/IG 比率范围为 0.659–1.115，未给出 LWAC600 的具体值；2) PCP_Element Content_O_value 为 17.818，但原文 Table 1 中 LWAC600 的 O 含量为 16.918%；3) PCP_Element Content_H_value 为 1.022，但原文 Table 1 中 LWAC600 的 H 含量为 2.022%；4) Electrochem_Specific Capacitance_value 为 122.0，但原文在电流密度 2.0 A/g 时，LWAC600 的比电容为 242 F/g（'when the current density was increased to ... 2 Ag⁻¹ respectively. ... 242 Fg⁻¹'）。其他数据点（如比表面积、孔体积、元素含量 C/N/S、循环稳定性等）正确或 null 合理，但上述错误导致整体不满足准确性要求。
508.9,0.5453,0.0134,0.0134,0.5319,4.35,1.02,0.249,,,,,,1.0,208.0,20000.0,100.0,6.89,5272.23,0.0,2.8,0.4892,,550.0,10.1016_j.fuel.2023.128039_extracted_structured,zmb,F,提取的信息中存在不准确和缺失项：1) PCP_Micropore Specific Surface Area_value 提取为 0.0134，但原文中仅提供了微孔体积（Vmicro = 0.0134 cm³/g），未提及微孔比表面积，该值无原文支持；2) PCP_Interlayer Spacing (XRD d002)_value 提取为 0.249，但原文明确指出层间距为 'ca. 0.7 nm'，而非 0.249，数值错误；3) PCP_Element Content_C_value、PCP_Element Content_N_value、PCP_Element Content_O_value、PCP_Element Content_H_value、PCP_Element Content_S_value 和 Electrochem_Rct_value 提取为 null，但原文中元素含量在 Table S1 和 Table S2 中有提及（如 N/S 含量），且 Rct 在 EIS 部分有定性描述但无具体数值，因此 null 提取正确；其他项如 PCP_Specific Surface Area、PCP_Total Pore Volume 等均与原文 Table 3 和正文描述一致。
508.94,0.6172,0.0132,0.0132,0.594,4.9,1.02,0.249,,,,,,1.0,196.0,20000.0,100.0,6.13,5407.61,0.0,2.8,0.4991,,550.0,10.1016_j.fuel.2023.128039_extracted_structured,zcmb,,
140.0,0.16,0.034,34.0,0.126,1.56,1.03,,96.0,,4.0,,,3.0,21.0,,,0.63,252.0,0.0,1.0,,,800.0,10.1016_j.jiec.2018.07.052_extracted_structured,c800,,
140.0,0.16,0.034,34.0,0.126,1.56,1.03,,96.0,,4.0,,,0.5,5.6,,,0.63,252.0,0.0,1.0,,,800.0,10.1016_j.jiec.2018.07.052_extracted_structured,c800,F,提取的 Micropore Specific Surface Area 为 34.0，但原文中未提供此数据；提取的 Mesopore Volume 为 0.126，但原文中未直接提及，属于推断；Electrochem_ESR 和 Electrochem_Rct 应为 50，但提取为 null，不正确。
389.0,0.4,0.141,95.0,0.259,1.95,1.07,,96.0,,4.0,,,3.0,42.0,1000.0,97.0,6.5,450.0,0.0,1.0,,10.0,,10.1016_j.jiec.2018.07.052_extracted_structured,c1000,,
389.0,0.4,0.141,95.0,0.259,1.95,1.07,,96.0,,4.0,,,0.2,143.0,1000.0,97.0,6.5,450.0,0.0,1.0,,10.0,,10.1016_j.jiec.2018.07.052_extracted_structured,c1000,,
